#Source City,Destination City
Aberdeen,Wick
Birmingham,Newcastle
Cardiff,Newcastle
Dijon,Toulouse
Nottingham,Aberdeen
Humberside,Aberdeen
Humberside,Norwich
Leeds,Aberdeen
Leeds,Southampton
Lorient,Lyon
Lyon,Lorient
Durham Tees Valley,Aberdeen
Newcastle,Aberdeen
Newcastle,Birmingham
Newcastle,Cardiff
Norwich,Humberside
Southampton,Leeds
Stornoway,Aberdeen
Toulouse,Dijon
Wick,Aberdeen
Ashgabat,Amritsar
Ashgabat,Birmingham
Ashgabat,Delhi
Ashgabat,Frankfurt
Ashgabat,Istanbul
Ashgabat,London
Amritsar,Ashgabat
Birmingham,Ashgabat
Delhi,Ashgabat
Frankfurt,Ashgabat
Istanbul,Ashgabat
London,Ashgabat
Bergerac,Perigueux
Metz/Nancy,Marseille
Metz/Nancy,Toulouse
Geneva,Marseille
Le Havre,Lyon
Limoges,Nice
Limoges,Paris
Lyon,Le Havre
Basel Mulhouse Freiburg,Marseille
Marseille,Metz/Nancy
Marseille,Geneva
Marseille,Basel Mulhouse Freiburg
Marseille,Pau
Milan,Toulouse
Nice,Limoges
Paris,Limoges
Paris,Perigueux
Perigueux,Bergerac
Perigueux,Paris
Pau,Marseille
Toulouse,Metz/Nancy
Toulouse,Milan
Havana,San Salvador
San Salvador,Havana
Antalya,Birmingham
Antalya,Glasgow
Antalya,London
Antalya,Manchester
Belfast,Dalaman
Belfast,Larnaca
Birmingham,Antalya
Birmingham,Dalaman
Birmingham,Larnaca
Bristol,Antalya
Bristol,Dalaman
Dalaman,Belfast
Dalaman,Birmingham
Dalaman,Bristol
Dalaman,London
Glasgow,Antalya
Holguin,Manchester
Hurghada,London
Hurghada,Manchester
London,Antalya
London,Dalaman
London,Hurghada
London,Sharm El Sheikh
Manchester,Antalya
Manchester,Cayo Coco
Manchester,Hurghada
Manchester,Sharm El Sheikh
Newcastle,Puerto del Rosario
Newcastle,Sharm El Sheikh
Sharm El Sheikh,Birmingham
Sharm El Sheikh,London
Sharm El Sheikh,Manchester
Sharm El Sheikh,Newcastle
Ovda,Paris
Campos,Macae
Campos,Vitoria
Cabo Frio,Rio De Janeiro
Macae,Campos
Rio De Janeiro,Cabo Frio
Vitoria,Campos
Berlin,Umea
Umea,Berlin
Auckland,Bangkok
Bangkok,Auckland
Bangkok,Bangalore
Bangkok,Brisbane
Bangkok,Sapporo
Bangkok,Denpasar Bali
Bangkok,Rome
Bangkok,Hat Yai
Bangkok,Hyderabad
Bangkok,Islamabad
Bangkok,Istanbul
Bangkok,Khon Kaen
Bangkok,Lahore
Bangkok,Chennai/Madras
Bangkok,Madrid
Bangkok,Milan
Bangkok,Perth
Bangkok,Ho Chi Minh City
Bangkok,Ubon Ratchathani
Bangkok,Surat Thani
Bangalore,Bangkok
Brisbane,Bangkok
Sapporo,Bangkok
Denpasar Bali,Bangkok
Rome,Bangkok
Hat Yai,Bangkok
Hyderabad,Bangkok
Islamabad,Bangkok
Istanbul,Bangkok
Khon Kaen,Bangkok
Lahore,Bangkok
Chennai/Madras,Bangkok
Madrid,Bangkok
Milan,Bangkok
Perth,Bangkok
Ho Chi Minh City,Bangkok
Ubon Ratchathani,Bangkok
Surat Thani,Bangkok
Nantucket,Westchester County
Nantucket,Teterboro
Westchester County,Nantucket
St Barthelemy,San Juan
St Barthelemy,St Thomas Island
San Juan,St Barthelemy
St Thomas Island,St Barthelemy
Teterboro,Nantucket
Aalborg,Istanbul
Abidjan,Istanbul
Accra,Istanbul
Adana,Ankara
Izmir,Hamburg
Addis Ababa,Istanbul
Aden,Istanbul
Adiyaman,Ankara
Adiyaman,Istanbul
Malaga,Istanbul
Agri,Ankara
Agri,Istanbul
Eskisehir,Brussels
Aqaba,Istanbul
Astrakhan,Istanbul
Antalya,Baghdad
Antalya,Ankara
Batman,Ankara
Bongouanou,Ankara
Bongouanou,Istanbul
Baghdad,Antalya
Baghdad,Ankara
Baghdad,Istanbul
Birmingham,Istanbul
Bilbao,Istanbul
Bremen,Istanbul
Brussels,Eskisehir
Basra,Istanbul
Budapest,Istanbul
Batumi,Istanbul
Canakkale,Ankara
Constanta,Istanbul
Dhaka,Istanbul
Dar Es Salaam,Istanbul
Diyarbakir,Ankara
Dakar,Istanbul
Douala,Istanbul
Dublin,Istanbul
Entebbe,Istanbul
Edinburgh,Istanbul
Buraidah,Istanbul
Erzincan,Ankara
Erzurum,Ankara
Ankara,Adana
Ankara,Adiyaman
Ankara,Agri
Ankara,Antalya
Ankara,Batman
Ankara,Bongouanou
Ankara,Baghdad
Ankara,Canakkale
Ankara,Diyarbakir
Ankara,Erzincan
Ankara,Erzurum
Ankara,Elazig
Ankara,Frankfurt
Ankara,Gaziantep
Ankara,Kahramanmaras
Ankara,Kocaeli
Ankara,Kars
Ankara,Malatya
Ankara,Mardin
Ankara,Mus
Ankara,Tekirdag
Ankara,Trabzon
Ankara,Van
Ankara,Moscow
Elazig,Ankara
Friedrichshafen,Istanbul
Kinshasa,Istanbul
Frankfurt,Ankara
Bishkek,Ulaanbaatar
Genoa,Istanbul
Sao Paulo,Istanbul
Geneva,Istanbul
Gaziantep,Ankara
Hamburg,Izmir
Hong Kong,Istanbul
Dulles DC,Istanbul
Houston,Istanbul
Isfahan,Istanbul
Islamabad,Istanbul
Isparta,Istanbul
Istanbul,Accra
Istanbul,Addis Ababa
Istanbul,Adiyaman
Istanbul,Malaga
Istanbul,Agri
Istanbul,Aqaba
Istanbul,Bongouanou
Istanbul,Baghdad
Istanbul,Birmingham
Istanbul,Bilbao
Istanbul,Billund
Istanbul,Bremen
Istanbul,Basra
Istanbul,Budapest
Istanbul,Batumi
Istanbul,Constanta
Istanbul,Dhaka
Istanbul,Dar Es Salaam
Istanbul,Douala
Istanbul,Dublin
Istanbul,Edinburgh
Istanbul,Buraidah
Istanbul,Friedrichshafen
Istanbul,Kinshasa
Istanbul,Genoa
Istanbul,Sao Paulo
Istanbul,Geneva
Istanbul,Hong Kong
Istanbul,Dulles DC
Istanbul,Houston
Istanbul,Isfahan
Istanbul,Islamabad
Istanbul,Isparta
Istanbul,New York
Istanbul,Djibouti
Istanbul,Johannesburg
Istanbul,Kilimanjaro
Istanbul,Kano
Istanbul,Kabul
Istanbul,Kastamonu
Istanbul,Kigali
Istanbul,Karachi
Istanbul,Khartoum
Istanbul,Kermanshah
Istanbul,Kars
Istanbul,Kathmandu
Istanbul,Gyandzha
Istanbul,Kazan
Istanbul,Los Angeles
Istanbul,Leipzig/Halle
Istanbul,Lahore
Istanbul,Lisbon
Istanbul,Lagos
Istanbul,Luxembourg
Istanbul,Lyon
Istanbul,Manchester
Istanbul,Muscat
Istanbul,Mashad
Istanbul,Male
Istanbul,Milan
Istanbul,Mazar-I-Sharif
Istanbul,Nakhichevan
Istanbul,Naples
Istanbul,Nice
Istanbul,Niamey
Istanbul,Yaounde
Istanbul,Chicago
Istanbul,Mosul
Istanbul,Novosibirsk
Istanbul,Prague
Istanbul,Sanaa
Istanbul,Thessaloniki
Istanbul,Sofia
Istanbul,Ekaterinburg
Istanbul,Shiraz
Istanbul,Salzburg
Istanbul,Tabriz
Istanbul,Podgorica
Istanbul,Taif
Istanbul,Tallinn
Istanbul,Toulouse
Istanbul,Turin
Istanbul,Tunis
Istanbul,Ufa
Istanbul,Venice
Istanbul,Valencia
Istanbul,Vilnius
Istanbul,Yanbu
New York,Istanbul
Djibouti,Istanbul
Johannesburg,Istanbul
Kilimanjaro,Mombasa
Kano,Ndjamena
Kabul,Istanbul
Kahramanmaras,Ankara
Kocaeli,Ankara
Kastamonu,Istanbul
Karachi,Istanbul
Khartoum,Istanbul
Kermanshah,Istanbul
Kars,Ankara
Kars,Istanbul
Kathmandu,Istanbul
Gyandzha,Istanbul
Kazan,Istanbul
Los Angeles,Istanbul
Libreville,Istanbul
Leipzig/Halle,Istanbul
Lahore,Istanbul
Lisbon,Istanbul
Lagos,Istanbul
Luxembourg,Istanbul
Lyon,Istanbul
Manchester,Istanbul
Mombasa,Istanbul
Muscat,Istanbul
Mashad,Istanbul
Male,Istanbul
Malatya,Ankara
Mardin,Ankara
Mus,Ankara
Milan,Istanbul
Mazar-I-Sharif,Istanbul
Nakhichevan,Gyandzha
Naples,Istanbul
Nice,Istanbul
Ndjamena,Istanbul
Chicago,Istanbul
Mosul,Istanbul
Ouagadougou,Istanbul
Novosibirsk,Istanbul
Prague,Istanbul
Istanbul,Astrakhan
Istanbul,Stavropol
Thessaloniki,Istanbul
Sofia,Istanbul
Stavropol,Istanbul
Ekaterinburg,Istanbul
Shiraz,Istanbul
Salzburg,Istanbul
Tabriz,Istanbul
Tekirdag,Ankara
Podgorica,Istanbul
Taif,Istanbul
Tallinn,Istanbul
Toulouse,Istanbul
Turin,Istanbul
Tunis,Istanbul
Trabzon,Ankara
Ufa,Istanbul
Ulaanbaatar,Bishkek
Van,Ankara
Venice,Istanbul
Moscow,Ankara
Valencia,Istanbul
Vilnius,Istanbul
Yanbu,Istanbul
Darwin,Mcarthur River
Darwin,Maningrida
Elcho Island,Maningrida
Gove,Groote Eylandt
Groote Eylandt,Gove
Mcarthur River,Darwin
Milingimbi,Maningrida
Maningrida,Darwin
Maningrida,Elcho Island
Maningrida,Milingimbi
Nampula,Beira
Nampula,Maputo
Nampula,Tete
Nampula,Lichinga
Beira,Nampula
Beira,Maputo
Beira,Pemba
Beira,Tete
Beira,Quelimane
Dar Es Salaam,Pemba
Inhambane,Johannesburg
Inhambane,Maputo
Inhambane,Vilanculos
Johannesburg,Inhambane
Luanda,Maputo
Maputo,Nampula
Maputo,Beira
Maputo,Inhambane
Maputo,Luanda
Maputo,Pemba
Maputo,Tete
Maputo,Quelimane
Maputo,Vilanculos
Maputo,Chimoio
Pemba,Beira
Pemba,Dar Es Salaam
Pemba,Maputo
Tete,Nampula
Tete,Beira
Tete,Maputo
Tete,Quelimane
Tete,Lichinga
Quelimane,Beira
Quelimane,Maputo
Quelimane,Tete
Vilanculos,Inhambane
Vilanculos,Maputo
Chimoio,Maputo
Lichinga,Nampula
Lichinga,Tete
Izmir,Birmingham
Izmir,Manchester
Agadir,London
Agadir,Manchester
Antalya,Bristol
Antalya,Paris
Birmingham,Izmir
Birmingham,Bodrum
Birmingham,Boa Vista
Birmingham,Madeira
Birmingham,Paphos
Birmingham,Marrakech
Birmingham,Sharm El Sheikh
Bodrum,London
Bodrum,Paris
Bristol,Kerkyra
Bristol,Puerto del Rosario
Bristol,Menorca
Bristol,Paphos
Boa Vista,Birmingham
Boa Vista,London
Boa Vista,Manchester
Kerkyra,Bristol
Catania,Manchester
Cardiff,Dalaman
Cardiff,Heraklion
Cardiff,Larnaca
Cardiff,Palma Mallorca
Cardiff,Rhodes
Cardiff,Tenerife
Dalaman,Cardiff
Doncaster,Palma Mallorca
Nottingham,Larnaca
Madeira,Birmingham
Madeira,London
Puerto del Rosario,Bristol
Glasgow,Larnaca
Heraklion,Birmingham
Heraklion,London
Heraklion,Lyon
Heraklion,Nantes
Larnaca,Cardiff
Larnaca,Nottingham
Larnaca,Glasgow
Almeria,Manchester
London,Agadir
London,Bodrum
London,Boa Vista
London,Madeira
London,Heraklion
London,Punta Cana
London,Preveza/Lefkas
London,Sal
London,Zakinthos Is
Lille,Agadir
Lille,Oujda
Lille,Marrakech
Lille,Venice
Lisbon,Nantes
Lyon,Heraklion
Lyon,Porto
Lyon,Oujda
Manchester,Izmir
Manchester,Agadir
Manchester,Boa Vista
Manchester,Catania
Manchester,Thira
Manchester,Almeria
Manchester,Naples
Manchester,Punta Cana
Manchester,Preveza/Lefkas
Manchester,Marrakech
Manchester,Sal
Manchester,Verona
Monastir,Lyon
Monastir,Nantes
Gudja,Nantes
Naples,Manchester
Nantes,Heraklion
Nantes,Lisbon
Nantes,Monastir
Nantes,Gudja
Nantes,Porto
Nantes,Berlin
Nantes,Venice
Porto,Lyon
Porto,Nantes
Paris,Antalya
Paris,Bodrum
Oujda,Lille
Oujda,Lyon
Paphos,Birmingham
Paphos,Bristol
Palma Mallorca,Cardiff
Palma Mallorca,Doncaster
Punta Cana,London
Preveza/Lefkas,London
Preveza/Lefkas,Manchester
Marrakech,Birmingham
Marrakech,Lille
Marrakech,Manchester
Marrakech,Strasbourg
Sal,London
Sal,Manchester
Strasbourg,Marrakech
Tenerife,Cardiff
Berlin,Nantes
Venice,Lille
Venice,Nantes
Verona,Manchester
Zakinthos Is,London
Madeira,Glasgow
Glasgow,Madeira
Accra,Lisbon
Bamako,Lisbon
Bordeaux,Lisbon
Brasilia,Lisbon
Budapest,Lisbon
Boa Vista,Lisbon
Caracas,Madeira
Caracas,Lisbon
Caracas,Porto
Dakar,Lisbon
Dusseldorf,Lisbon
Newark,Lisbon
Newark,Porto
Madeira,Caracas
Fortaleza,Lisbon
Rio De Janeiro,Lisbon
Rio De Janeiro,Porto
Sao Paulo,Lisbon
Sao Paulo,Porto
La Coruna,Lisbon
Lisbon,Accra
Lisbon,Bamako
Lisbon,Bordeaux
Lisbon,Brasilia
Lisbon,Budapest
Lisbon,Boa Vista
Lisbon,Caracas
Lisbon,Dakar
Lisbon,Dusseldorf
Lisbon,Newark
Lisbon,Fortaleza
Lisbon,Rio De Janeiro
Lisbon,Sao Paulo
Lisbon,La Coruna
Lisbon,Lyon
Lisbon,Miami
Lisbon,Maputo
Lisbon,Natal
Lisbon,Nice
Lisbon,Bucharest
Lisbon,Porto Alegre
Lisbon,Prague
Lisbon,Praia
Lisbon,Marrakech
Lisbon,Recife
Lisbon,Sal
Lisbon,Salvador
Lisbon,Berlin
Lisbon,Toulouse
Lisbon,Sao Tome Is
Lisbon,Tangier
Lisbon,Sao Vicente
Lyon,Lisbon
Miami,Lisbon
Maputo,Lisbon
Natal,Lisbon
Nice,Lisbon
Porto,Caracas
Porto,Newark
Porto,Rio De Janeiro
Porto,Sao Paulo
Bucharest,Lisbon
Porto Alegre,Lisbon
Prague,Lisbon
Praia,Lisbon
Marrakech,Lisbon
Recife,Lisbon
Sal,Lisbon
Salvador,Lisbon
Berlin,Lisbon
Toulouse,Lisbon
Sao Tome Is,Lisbon
Tangier,Lisbon
Sao Vicente,Lisbon
Hat Yai,Singapore
Lijiang City,Singapore
Macau,Singapore
Ningbo,Singapore
Singapore,Hat Yai
Singapore,Lijiang City
Singapore,Macau
Singapore,Ningbo
Malaga,Montreal
Athens,Montreal
Athens,Toronto
Barcelona,Montreal
Bordeaux,Montreal
Cayo Coco,Halifax
Cayo Coco,Montreal
Paris,Quebec City
Cancun,Halifax
Cancun,Quebec City
Cancun,Vancouver
Rome,Montreal
Glasgow,Calgary
Glasgow,Toronto
Lisbon,Montreal
Punta Cana,Halifax
Lyon,Montreal
Manchester,Vancouver
Manchester,Calgary
Manchester,Toronto
Orlando,Halifax
Orlando,St. John's
Marseille,Montreal
Nice,Montreal
Punta Cana,Quebec City
Puerto Vallarta,Montreal
Santa Clara,Cayo Coco
Toulouse,Montreal
Venice,Montreal
Venice,Toronto
Varadero,Santa Clara
Varadero,Halifax
Halifax,Orlando
Quebec City,Paris
Quebec City,Punta Cana
Montreal,Malaga
Montreal,Athens
Montreal,Barcelona
Montreal,Bordeaux
Montreal,Rome
Montreal,Lisbon
Montreal,Lyon
Montreal,Marseille
Montreal,Nice
Montreal,Puerto Plata
Montreal,Puerto Vallarta
Montreal,Toulouse
Montreal,Venice
Vancouver,Cancun
Vancouver,Manchester
Calgary,Glasgow
Calgary,Manchester
St. John's,Orlando
Toronto,Athens
Toronto,Glasgow
Toronto,Manchester
Toronto,Venice
Melbourne,Mackay
Mackay,Melbourne
Proserpine,Sydney
Sydney,Proserpine
Abidjan,Tunis
Haarlemmermeer,Tunis
Barcelona,Tunis
Belgrade,Tunis
Bamako,Tunis
Bologna,Tunis
Bordeaux,Tunis
Brussels,Djerba
Brussels,Monastir
Brussels,Tunis
Mulhouse/Basel,Djerba
Djerba,Brussels
Djerba,Mulhouse/Basel
Djerba,Geneva
Djerba,Hamburg
Djerba,Nice
Djerba,Strasbourg
Djerba,Berlin
Djerba,Zurich
Dakar,Tunis
Moscow,Tunis
Dusseldorf,Tunis
Geneva,Djerba
Geneva,Monastir
Geneva,Tunis
Hamburg,Djerba
Kuwait City,Tunis
London,Tunis
Lisbon,Tunis
Madrid,Djerba
Madrid,Tunis
Madinah,Tunis
Monastir,Brussels
Monastir,Geneva
Monastir,Marseille
Monastir,Nice
Marseille,Monastir
Munich,Tunis
Nice,Djerba
Nice,Monastir
Nice,Tunis
Nouakchott,Tunis
Oran,Tunis
Paris,Tozeur
Ouagadougou,Tunis
Palermo,Tunis
Strasbourg,Djerba
Strasbourg,Tunis
Berlin,Djerba
Toulouse,Tunis
Tozeur,Paris
Tunis,Abidjan
Tunis,Haarlemmermeer
Tunis,Barcelona
Tunis,Belgrade
Tunis,Bamako
Tunis,Bologna
Tunis,Bordeaux
Tunis,Brussels
Tunis,Dakar
Tunis,Moscow
Tunis,Dusseldorf
Tunis,Geneva
Tunis,Kuwait City
Tunis,London
Tunis,Lisbon
Tunis,Madrid
Tunis,Madinah
Tunis,Munich
Tunis,Nice
Tunis,Nouakchott
Tunis,Oran
Tunis,Ouagadougou
Tunis,Palermo
Tunis,Strasbourg
Tunis,Toulouse
Tunis,Venice
Tunis,Vienna
Tunis,Zurich
Venice,Tunis
Vienna,Tunis
Zurich,Djerba
Zurich,Tunis
Bangda,Lhasa
Yinchuan,Lhasa
Lanzhou,Lhasa
Lhasa,Bangda
Lhasa,Yinchuan
Lhasa,Lanzhou
Lhasa,Mian Yang
Mian Yang,Lhasa
Nanking/nanjing,Xining
Xining,Nanking/nanjing
Saga,Seoul
Seoul,Saga
Paris,Port Au Prince
Port Au Prince,Santo Domingo
Belep Island,Noumea
Belep Island,Koumac
Noumea,Ile Des Pins
Noumea,Kone
Noumea,Koumac
Noumea,Lifou
Noumea,Mare
Noumea,Tiga
Noumea,Touho
Noumea,Ouvea
Ile Des Pins,Noumea
Kone,Noumea
Koumac,Belep Island
Koumac,Noumea
Lifou,Noumea
Lifou,Tiga
Lifou,Ouvea
Mare,Noumea
Tiga,Noumea
Tiga,Lifou
Touho,Noumea
Ouvea,Noumea
Ouvea,Lifou
Nanking/nanjing,Singapore
Gold Coast,Singapore
Singapore,Nanking/nanjing
Singapore,Gold Coast
Singapore,Qingdao
Singapore,Tianjin
Qingdao,Singapore
Tianjin,Singapore
Agadir,Lyon
Agadir,Berlin
Malaga,Mulhouse/Basel
Malaga,Milan
Malaga,Southend
Ajaccio,Mulhouse/Basel
Ajaccio,Geneva
Ajaccio,London
Alicante,Mulhouse/Basel
Alicante,Geneva
Alicante,Southend
Haarlemmermeer,Belfast
Haarlemmermeer,Liverpool
Haarlemmermeer,Southend
Athens,Edinburgh
Athens,Hamburg
Antalya,Mulhouse/Basel
Barcelona,Belfast
Barcelona,Bristol
Barcelona,Newcastle
Barcelona,Southend
Brindisi,Mulhouse/Basel
Brindisi,Geneva
Belfast,Haarlemmermeer
Belfast,Barcelona
Belfast,Bristol
Belfast,Paris
Belfast,Krakow
Belfast,Liverpool
Belfast,Gudja
Belfast,Nice
Bastia,Geneva
Bastia,London
Bastia,Toulouse
Bilbao,Geneva
Bilbao,Manchester
Bodrum,Bristol
Bodrum,Edinburgh
Bodrum,Liverpool
Bordeaux,Bristol
Bordeaux,Mulhouse/Basel
Bordeaux,Milan
Bristol,Barcelona
Bristol,Belfast
Bristol,Bodrum
Bristol,Bordeaux
Bristol,Paris
Bristol,Copenhagen
Bristol,Edinburgh
Bristol,Rome
Bristol,Madeira
Bristol,Glasgow
Bristol,Geneva
Bristol,Heraklion
Bristol,Inverness
Bristol,Reykjavik
Bristol,Krakow
Bristol,Lisbon
Bristol,Madrid
Bristol,Murcia
Bristol,Nice
Bristol,Newcastle
Bristol,Prague
Bristol,Pisa
Bristol,Marrakech
Bristol,Berlin
Mulhouse/Basel,Malaga
Mulhouse/Basel,Ajaccio
Mulhouse/Basel,Alicante
Mulhouse/Basel,Antalya
Mulhouse/Basel,Brindisi
Mulhouse/Basel,Bordeaux
Mulhouse/Basel,Budapest
Mulhouse/Basel,Cagliari
Mulhouse/Basel,Copenhagen
Mulhouse/Basel,Dresden
Mulhouse/Basel,Edinburgh
Mulhouse/Basel,Faro
Mulhouse/Basel,Puerto del Rosario
Mulhouse/Basel,Reykjavik
Mulhouse/Basel,Krakow
Mulhouse/Basel,Larnaca
Mulhouse/Basel,Lisbon
Mulhouse/Basel,Madrid
Mulhouse/Basel,Manchester
Mulhouse/Basel,Montpellier
Mulhouse/Basel,Naples
Mulhouse/Basel,Nice
Mulhouse/Basel,Nantes
Mulhouse/Basel,Olbia
Mulhouse/Basel,Porto
Mulhouse/Basel,Prishtina
Mulhouse/Basel,Marrakech
Mulhouse/Basel,Santiago De Compostela
Mulhouse/Basel,Thessaloniki
Mulhouse/Basel,Split
Mulhouse/Basel,Sevilla
Mulhouse/Basel,Berlin
Mulhouse/Basel,Toulouse
Mulhouse/Basel,Tel Aviv Yafo
Mulhouse/Basel,Venice
Budapest,Mulhouse/Basel
Budapest,Geneva
Cagliari,Mulhouse/Basel
Cagliari,Geneva
Cagliari,London
Cagliari,Berlin
Paris,Belfast
Paris,Bristol
Paris,Glasgow
Paris,Liverpool
Copenhagen,Bristol
Copenhagen,Mulhouse/Basel
Dubrovnik,Geneva
Dalaman,Edinburgh
Moscow,Manchester
Dresden,Mulhouse/Basel
Edinburgh,Athens
Edinburgh,Bodrum
Edinburgh,Bristol
Edinburgh,Mulhouse/Basel
Edinburgh,Dalaman
Edinburgh,Geneva
Edinburgh,Hamburg
Edinburgh,Heraklion
Edinburgh,Reykjavik
Edinburgh,Lisbon
Edinburgh,Lyon
Edinburgh,Madrid
Edinburgh,Munich
Edinburgh,Milan
Edinburgh,Naples
Edinburgh,Nice
Edinburgh,Paphos
Edinburgh,Southend
Edinburgh,Berlin
Faro,Mulhouse/Basel
Faro,Geneva
Faro,Southend
Rome,Bristol
Madeira,Bristol
Puerto del Rosario,Mulhouse/Basel
Glasgow,Bristol
Glasgow,Paris
Glasgow,Kos
Glasgow,Berlin
Geneva,Ajaccio
Geneva,Alicante
Geneva,Brindisi
Geneva,Bastia
Geneva,Bilbao
Geneva,Bristol
Geneva,Budapest
Geneva,Cagliari
Geneva,Dubrovnik
Geneva,Edinburgh
Geneva,Faro
Geneva,Hurghada
Geneva,Ibiza
Geneva,Mikonos
Geneva,Lille
Geneva,Liverpool
Geneva,Manchester
Geneva,Naples
Geneva,Nantes
Geneva,Santiago De Compostela
Geneva,Southend
Geneva,Split
Geneva,Sevilla
Geneva,Berlin
Geneva,Tenerife
Geneva,Venice
Hamburg,Athens
Hamburg,Edinburgh
Heraklion,Bristol
Heraklion,Edinburgh
Heraklion,Milan
Hurghada,Geneva
Ibiza,Geneva
Ibiza,Milan
Ibiza,Southend
Innsbruck,London
Inverness,Bristol
Inverness,London
Jersey,Liverpool
Jersey,Newcastle
Jersey,Southend
Mikonos,Geneva
Mikonos,Manchester
Mikonos,Milan
Thira,Manchester
Reykjavik,Bristol
Reykjavik,Mulhouse/Basel
Reykjavik,Edinburgh
Kos,Glasgow
Kalamata,London
Krakow,Belfast
Krakow,Bristol
Krakow,Mulhouse/Basel
Krakow,Southend
Larnaca,Mulhouse/Basel
Larnaca,Liverpool
Larnaca,Milan
London,Ajaccio
London,Bastia
London,Innsbruck
London,Inverness
London,Kalamata
London,Montpellier
Lille,Geneva
Lisbon,Bristol
Lisbon,Mulhouse/Basel
Lisbon,Edinburgh
Lisbon,Liverpool
Ljubljana,London
Liverpool,Haarlemmermeer
Liverpool,Belfast
Liverpool,Bodrum
Liverpool,Paris
Liverpool,Geneva
Liverpool,Jersey
Liverpool,Larnaca
Liverpool,Lisbon
Liverpool,Madrid
Liverpool,Naples
Liverpool,Nice
Liverpool,Berlin
Lyon,Agadir
Lyon,Edinburgh
Lyon,Berlin
Madrid,Bristol
Madrid,Mulhouse/Basel
Madrid,Edinburgh
Madrid,Liverpool
Manchester,Bilbao
Manchester,Mulhouse/Basel
Manchester,Moscow
Manchester,Geneva
Manchester,Mikonos
Manchester,Thessaloniki
Manchester,Sofia
Manchester,Berlin
Manchester,Tel Aviv Yafo
Murcia,Bristol
Gudja,Belfast
Montpellier,Mulhouse/Basel
Montpellier,London
Munich,Edinburgh
Milan,Malaga
Milan,Bordeaux
Milan,Edinburgh
Milan,Heraklion
Milan,Ibiza
Milan,Mikonos
Milan,Larnaca
Milan,Palma Mallorca
Naples,Mulhouse/Basel
Naples,Edinburgh
Naples,Geneva
Naples,Liverpool
Naples,Nice
Nice,Belfast
Nice,Bristol
Nice,Mulhouse/Basel
Nice,Edinburgh
Nice,Liverpool
Nice,Naples
Nice,Newcastle
Nice,Olbia
Newcastle,Barcelona
Newcastle,Bristol
Newcastle,Jersey
Newcastle,Nice
Nantes,Mulhouse/Basel
Nantes,Geneva
Olbia,Mulhouse/Basel
Olbia,Nice
Porto,Mulhouse/Basel
Asturias,London
Paphos,Edinburgh
Palma Mallorca,Milan
Palma Mallorca,Southend
Prague,Bristol
Prishtina,Mulhouse/Basel
Pisa,Bristol
Marrakech,Bristol
Marrakech,Mulhouse/Basel
Marrakech,Berlin
Santiago De Compostela,Mulhouse/Basel
Santiago De Compostela,Geneva
Southend,Malaga
Southend,Alicante
Southend,Haarlemmermeer
Southend,Barcelona
Southend,Edinburgh
Southend,Faro
Southend,Geneva
Southend,Ibiza
Southend,Jersey
Southend,Krakow
Southend,Palma Mallorca
Southend,Berlin
Southend,Venice
Thessaloniki,Mulhouse/Basel
Thessaloniki,Manchester
Sofia,Manchester
Split,Mulhouse/Basel
Split,Geneva
Sharm El Sheikh,Milan
London,Cagliari
London,Ljubljana
London,Asturias
Sevilla,Mulhouse/Basel
Sevilla,Geneva
Berlin,Agadir
Berlin,Bristol
Berlin,Mulhouse/Basel
Berlin,Cagliari
Berlin,Edinburgh
Berlin,Glasgow
Berlin,Geneva
Berlin,Liverpool
Berlin,Lyon
Berlin,Manchester
Berlin,Marrakech
Berlin,Southend
Toulouse,Bastia
Toulouse,Mulhouse/Basel
Tel Aviv Yafo,Mulhouse/Basel
Tel Aviv Yafo,Manchester
Venice,Mulhouse/Basel
Venice,Geneva
Venice,Southend
Athens,Krasnodar
Budapest,Krasnodar
Budapest,Rostov
Paris,Ekaterinburg
Chelyabinsk,Namangan
Chelyabinsk,Tashkent
Cologne,Moscow
Moscow,Cologne
Moscow,Gara Djebilet
Moscow,Gyandzha
Moscow,Gyoumri
Moscow,Rimini
Dubai,Samara
Dubai,Ekaterinburg
Dushanbe,Nizhniy Novgorod
Dushanbe,Samara
Dushanbe,Mineralnye Vody
Dushanbe,Naberevnye Chelny
Dushanbe,Rostov
Dushanbe,Ufa
Dushanbe,Volgograd
Rome,Ekaterinburg
Gara Djebilet,Moscow
Nizhniy Novgorod,Dushanbe
Nizhniy Novgorod,Khudzhand
Nizhniy Novgorod,Namangan
Nizhniy Novgorod,Tashkent
Harbin,Novosibirsk
Harbin,Ekaterinburg
Krasnojarsk,Namangan
Krasnojarsk,Samarkand
Krasnojarsk,Ekaterinburg
Karlovy Vary,Ekaterinburg
Krasnodar,Budapest
Krasnodar,Munich
Krasnodar,Namangan
Krasnodar,Paphos
Krasnodar,Thessaloniki
Samara,Dubai
Samara,Dushanbe
Samara,Khudzhand
Samara,Osh
Gyandzha,Moscow
Khudzhand,Nizhniy Novgorod
Khudzhand,Samara
Khudzhand,Ufa
Larnaca,Ekaterinburg
St Petersburg,Tivat
Gyoumri,Moscow
Mineralnye Vody,Dushanbe
Munich,Krasnodar
Munich,Ekaterinburg
Naberevnye Chelny,Dushanbe
Namangan,Chelyabinsk
Namangan,Nizhniy Novgorod
Namangan,Krasnojarsk
